Freeze,Bill Code,Contract Code,Job,Phase,Name,Shared Saving,Category,Phase Type,Type,Method,Current Cost Budget,Spent/Committed Against Base Contract,Spent/Committed Total,Actual Cost,Spent/Committed (In Scope),Complete %,Pending Internal PCI,Pending Internal PCI Cost To Complete,Pending External PCI Cost To Complete,Cost to Complete,Cost to Complete Override,Projected Cost Forecast,Projected Cost Forecast Override,Cost Variance,Pending CO,Pending CO (Incl. Risk),Projected Cost Budget,Spent/Committed (Pending CO),Cost To Complete (Pending CO),Proj Cost Forecast (Incl. Pending CO),Projected Cost Forecast (Incl Pending CO) Override,Cost Variance (Incl Pending CO),Current Bill Budget,Pending CO.1,Original Cost<br/> Budget Amount,Original Bill<br/> Budget Amount,Pending CO (Incl. Risk).1,Projected Bill Budget,Billed To Date,Revenue Forecast,Revenue Forecast Override,Revenue Variance,Adj Rev Forecast,Projected Profit,Current Period Cost,Previous Period Cost,Last Period  Forecast,Cost Forercast /<br>Variance,Current Period  Changes,Previous Period  Changes,Current Period  Commitments,Previous Period  Commitments,Shared Saving Amt,Profit Incl Shared Saving,Pending PCI including Risk (revenue),Pending PCI including Risk (Cost),WIP Projected cost forecast including Risk,WIP Projected cost forecast,WIP Revenue amount,WIP adjusted Revenue amount,Adj Rev Forecast <br/> Variance,Billed Budget Qty,Billed Completed Qty,Billed Remaining Qty,Billed Projected Qty,Input Budget Qty,Input Completed Qty,Input Remaining Qty,Input Projected Qty,Input WM Code,Output Budget Qty,Output Completed Qty,Output Remaining Qty,Output Projected Qty,Output WM Code,Committed Amount,Committed Remaining Amount,Spent Against Commitment Amount,Total Cost to Complete Amt,Notes
Y,IPCRP1-0142-0000-L,IPCRP1,IPCRP1,0142-0000,"FOOTING CONC, CL HP",N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0142-0000-R,IPCRP1,IPCRP1,0142-0000,"FOOTING CONC, CL HP",N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,1921200.0,0,0.0,1921200.0,0,1921200.0,0.0,0.0,N,1921200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,1921200.0,3202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0142-1000-L,IPCRP1,IPCRP1,0142-1000,Install & Strip Formwork,N,L,,NR,P,930422.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,930422.4,0,0,930422.4,0,0,0.0,Y,930422.4,0.0,0,930422.4,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7680.0,0.0,0.0,0.0,HR,25055.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,work included in Structural Concrete Sub (D'Annunzio) cc: 0147-1070
Y,IPCRP1-0142-1010-C,IPCRP1,IPCRP1,0142-1010,Place Concrete,N,C,,NR,P,17611.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,17611.0,0,0,17611.0,0,0,0.0,Y,17611.0,0.0,0,17611.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,LF,3065.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,work included in Structural Concrete Sub (D'Annunzio) cc: 0147-1070
Y,IPCRP1-0142-1010-E,IPCRP1,IPCRP1,0142-1010,Place Concrete,N,E,,NR,P,50000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,50000.0,0,0,50000.0,0,0,0.0,Y,50000.0,0.0,0,50000.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,LF,3065.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0142-1010-L,IPCRP1,IPCRP1,0142-1010,Place Concrete,N,L,,NR,P,772934.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,772934.0,0,0,772934.0,0,0,0.0,Y,772934.0,0.0,0,772934.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7360.0,0.0,0.0,0.0,HR,3065.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0142-1020-C,IPCRP1,IPCRP1,0142-1020,Furn Formwork,N,C,,NR,P,122759.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,122759.0,0,0,122759.0,0,0,0.0,Y,122759.0,0.0,0,122759.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,LS,3202.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,work included in Structural Concrete Sub (D'Annunzio) cc: 0147-1070
Y,IPCRP1-0142-1020-L,IPCRP1,IPCRP1,0142-1020,Furn Formwork,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,3202.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,
Y,IPCRP1-0143-0000-L,IPCRP1,IPCRP1,0143-0000,"CONC FOR STRUCTURES, CL HP",N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0143-0000-R,IPCRP1,IPCRP1,0143-0000,"CONC FOR STRUCTURES, CL HP",N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,3918000.0,0,0.0,3918000.0,0,3918000.0,0.0,0.0,N,3918000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,3918000.0,3265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LF,0.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0143-1000-L,IPCRP1,IPCRP1,0143-1000,Install & Strip Formwork,N,L,,NR,P,3407153.95,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,3407153.95,0,0,3407153.95,0,0,0.0,Y,3407153.95,0.0,0,3407153.95,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28835.0,0.0,0.0,0.0,HR,86505.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,work included in Structural Concrete Sub (D'Annunzio) cc: 0147-1070
Y,IPCRP1-0143-1010-C,IPCRP1,IPCRP1,0143-1010,Place Concrete,N,C,,NR,P,17958.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,17958.0,0,0,17958.0,0,0,0.0,Y,17958.0,0.0,0,17958.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,LF,3390.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0143-1010-E,IPCRP1,IPCRP1,0143-1010,Place Concrete,N,E,,NR,P,158833.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,158833.0,0,0,158833.0,0,0,0.0,Y,158833.0,0.0,0,158833.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CY,3390.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0143-1010-L,IPCRP1,IPCRP1,0143-1010,Place Concrete,N,L,,NR,P,759524.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,759524.0,0,0,759524.0,0,0,0.0,Y,759524.0,0.0,0,759524.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7118.0,0.0,0.0,0.0,HR,3390.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,work included in Structural Concrete Sub (D'Annunzio) cc: 0147-1070
Y,IPCRP1-0143-1020-C,IPCRP1,IPCRP1,0143-1020,Furn Formwork,N,C,,NR,P,282559.93,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,282559.93,0,0,282559.93,0,0,0.0,Y,282559.93,0.0,0,282559.93,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,EA,86505.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,work included in Structural Concrete Sub (D'Annunzio) cc: 0147-1070
Y,IPCRP1-0143-1020-L,IPCRP1,IPCRP1,0143-1020,Furn Formwork,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,86505.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,
Y,IPCRP1-0144-0000-L,IPCRP1,IPCRP1,0144-0000,EPOXY COATED ST FABRIC REINFORCEMENT,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,SY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0144-0000-R,IPCRP1,IPCRP1,0144-0000,EPOXY COATED ST FABRIC REINFORCEMENT,N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,9000.0,0,0.0,9000.0,0,9000.0,0.0,0.0,N,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,9000.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LS,0.0,0.0,0.0,0.0,SY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0145-0000-L,IPCRP1,IPCRP1,0145-0000,EPOXY COATED REBAR FOR STRUCTURES,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,LB,0.0,0.0,0.0,0.0,
Y,IPCRP1-0145-0000-R,IPCRP1,IPCRP1,0145-0000,EPOXY COATED REBAR FOR STRUCTURES,N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,1970566.0,0,0.0,1970566.0,0,1970566.0,0.0,0.0,N,1970566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,1970566.0,985283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LS,0.0,0.0,0.0,0.0,LB,0.0,0.0,0.0,0.0,
Y,IPCRP1-0146-0000-L,IPCRP1,IPCRP1,0146-0000,STUD SHEAR CONNECTORS FOR BRIDGES,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0146-0000-R,IPCRP1,IPCRP1,0146-0000,STUD SHEAR CONNECTORS FOR BRIDGES,N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,76320.0,0,0.0,76320.0,0,76320.0,0.0,0.0,N,76320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,76320.0,3816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LS,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0146-1000-L,IPCRP1,IPCRP1,0146-1000,Shear Stud Connectors for Bridges,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,4764.0,0.0,4764.0,4764.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0146-1000-S,IPCRP1,IPCRP1,0146-1000,Shear Stud Connectors for Bridges,N,S,,NR,A,45258.0,36252.0,36252.0,0.0,36252.0,0.0,0,0,0,0.0,Y,36252.0,Y,9006.0,0,0,45258.0,0,0,36252.0,Y,9006.0,0.0,0,45258.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,-36252.0,0.0,0.0,36252.0,0.0,0.0,0,0.0,0.0,0,-36252.0,0,0,36252.0,36252.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4764.0,4764.0,LS,4764.0,0.0,4764.0,4764.0,EA,36252.0,36252.0,0.0,0.0,"J. ANTHONY EQUIPMENT CO., INC. @$36,252 (Total $224,252.00)"
Y,IPCRP1-0147-0000-L,IPCRP1,IPCRP1,0147-0000,"SS SLAB W/ INTEGRAL WS, BTM FW REQD, TYPE 9 FRICT",N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,SY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0147-0000-R,IPCRP1,IPCRP1,0147-0000,"SS SLAB W/ INTEGRAL WS, BTM FW REQD, TYPE 9 FRICT",N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,1161000.0,0,0.0,1161000.0,0,1161000.0,0.0,0.0,N,1161000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,1161000.0,2580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LS,0.0,0.0,0.0,0.0,SY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0147-1000-E,IPCRP1,IPCRP1,0147-1000,Install & Strip Deck Formwork,N,E,,NR,P,36800.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,36800.0,0,0,36800.0,0,0,0.0,Y,36800.0,0.0,0,36800.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CY,13320.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,work included in Structural Concrete Sub (D'Annunzio) cc: 0147-1070
Y,IPCRP1-0147-1000-L,IPCRP1,IPCRP1,0147-1000,Install & Strip Deck Formwork,N,L,,NR,P,699786.96,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,699786.96,0,0,699786.96,0,0,0.0,Y,699786.96,0.0,0,699786.96,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.0,0.0,0.0,0.0,HR,13320.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,
Y,IPCRP1-0147-1020-E,IPCRP1,IPCRP1,0147-1020,Install & Strip Parapet Formwork,N,E,,NR,P,3200.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,3200.0,0,0,3200.0,0,0,0.0,Y,3200.0,0.0,0,3200.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,EA,4000.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,
Y,IPCRP1-0147-1020-L,IPCRP1,IPCRP1,0147-1020,Install & Strip Parapet Formwork,N,L,,NR,P,52935.84,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,52935.84,0,0,52935.84,0,0,0.0,Y,52935.84,0.0,0,52935.84,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,4000.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,work included in Structural Concrete Sub (D'Annunzio) cc: 0147-1070
Y,IPCRP1-0147-1030-E,IPCRP1,IPCRP1,0147-1030,Set Up Screed,N,E,,NR,P,6600.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,6600.0,0,0,6600.0,0,0,0.0,Y,6600.0,0.0,0,6600.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,EA,3.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0147-1030-L,IPCRP1,IPCRP1,0147-1030,Set Up Screed,N,L,,NR,P,18531.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,18531.0,0,0,18531.0,0,0,0.0,Y,18531.0,0.0,0,18531.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,HR,3.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,work included in Structural Concrete Sub (D'Annunzio) cc: 0147-1070
Y,IPCRP1-0147-1040-C,IPCRP1,IPCRP1,0147-1040,Place Concrete,N,C,,NR,P,2280.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,2280.0,0,0,2280.0,0,0,0.0,Y,2280.0,0.0,0,2280.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,EA,836.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,work included in Structural Concrete Sub (D'Annunzio) cc: 0147-1070
Y,IPCRP1-0147-1040-E,IPCRP1,IPCRP1,0147-1040,Place Concrete,N,E,,NR,P,30300.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,30300.0,0,0,30300.0,0,0,0.0,Y,30300.0,0.0,0,30300.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,EA,836.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0147-1040-L,IPCRP1,IPCRP1,0147-1040,Place Concrete,N,L,,NR,P,203590.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,203590.0,0,0,203590.0,0,0,0.0,Y,203590.0,0.0,0,203590.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836.0,0.0,0.0,0.0,HR,836.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0147-1050-C,IPCRP1,IPCRP1,0147-1050,F&I SIP Formwork - Sub,N,C,,UNIT,U,0.0,7700.0,7700.0,7700.0,7700.0,100.0,0,0,0,0.0,Y,7700.0,Y,-7700.0,0,0,0.0,0,0,7700.0,Y,-7700.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,-7700.0,0.0,7700.0,7700.0,0.0,0.0,0,0.0,0.0,0,-7700.0,0,0,7700.0,7700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1100.0,0.0,1100.0,1100.0,SY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0147-1050-L,IPCRP1,IPCRP1,0147-1050,F&I SIP Formwork - Sub,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,1100.0,0.0,1100.0,1100.0,SY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0147-1050-S,IPCRP1,IPCRP1,0147-1050,F&I SIP Formwork - Sub,N,S,,NR,P,136950.0,188000.0,188000.0,0.0,188000.0,0.0,0,0,0,0.0,Y,188000.0,Y,-51050.0,0,0,136950.0,0,0,188000.0,Y,-51050.0,0.0,0,136950.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,-188000.0,0.0,0.0,188000.0,0.0,0.0,0,0.0,0.0,0,-188000.0,0,0,188000.0,188000.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,MO,1100.0,0.0,1100.0,1100.0,SY,188000.0,188000.0,0.0,0.0,"J. ANTHONY EQUIPMENT CO., INC. @$188,000 (Total $224,252.00)"
Y,IPCRP1-0147-1060-C,IPCRP1,IPCRP1,0147-1060,Furn Formwork,N,C,,NR,P,94290.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,94290.0,0,0,94290.0,0,0,0.0,Y,94290.0,0.0,0,94290.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,MO,13320.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,work included in Structural Concrete Sub (D'Annunzio) cc: 0147-1070
Y,IPCRP1-0147-1060-L,IPCRP1,IPCRP1,0147-1060,Furn Formwork,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,13320.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,
